e481f51cbdc54678b7cc49136f2d6afa,9ef432eb6251297304e76186b10a928d,delivered,2022-10-02 06:56:33,2022-10-02 07:07:15,2022-10-04 15:55:00,2022-10-10 17:25:13,2022-10-17 20:00:00
53cdb2fc8bc7dce0b6741e215027345b,b0830fb4747a6c6d20dea0b8c802d7ef,delivered,2022-07-24 16:41:37,2022-07-25 23:24:27,2022-07-26 10:31:00,2022-08-07 11:27:45,2022-08-12 20:00:00
47770eb9100c2d0c44946d9cf07ec65c,41ce2a54c0b03bf3443c3d931a367089,delivered,2022-08-08 04:38:49,2022-08-08 04:55:23,2022-08-08 09:50:00,2022-08-17 14:06:29,2022-09-03 20:00:00
949d5b44dbf5de918fe9c16f97b45f8d,f88197465ea7920adcdbec7375364d82,delivered,2022-11-18 15:28:06,2022-11-18 15:45:59,2022-11-22 09:39:59,2022-12-01 20:28:42,2022-12-14 20:00:00
